"","log2foldChange","pValues","FDR","celltype","gene"
"TNIK",0.0102965375199536,0.000539688483567953,0.010943607805616,"CP.mixed","TNIK"
"FNDC3B",0.00894618196174135,0.000453895111240612,0.00957299104121037,"CP.mixed","FNDC3B"
"ACTL6A",-0.00592863968322769,0.00151911660064297,0.0235317284558333,"CP.mixed","ACTL6A"
"MCF2L2",0.0219000348209065,2.93530529154453e-05,0.000989118219432573,"CP.mixed","MCF2L2"
"DGKG",0.0262464530083001,1.56573229045171e-06,8.59608329938134e-05,"CP.mixed","DGKG"
"RPL39L",-0.0202808425280079,4.42071783821253e-06,0.000205633448491609,"CP.mixed","RPL39L"
"RTP1",-0.0301228379073799,9.04625884735203e-05,0.00255719201497564,"CP.mixed","RTP1"
"SST",-0.0609817128528514,9.94128648763541e-06,0.000407527877052929,"CP.mixed","SST"
"LPP",0.00842638370145009,0.00159720803534997,0.0244133853206286,"CP.mixed","LPP"
"ATP13A4",0.0166170211780716,0.00293590481106417,0.0390028309097833,"CP.mixed","ATP13A4"
"AC116565.1",0.018138487515066,5.10761511269472e-05,0.00156733869836512,"CP.mixed","AC116565.1"
"CPLX1",-0.0107374569965639,0.00089457841367007,0.0158930377626593,"CP.mixed","CPLX1"
"C4orf48",-0.00622742980831967,3.78732705234332e-07,2.53656622206944e-05,"CP.mixed","C4orf48"
"EVC",0.0215155901728945,0.000207868246963364,0.00507594761609026,"CP.mixed","EVC"
"C4orf50",0.0461413165404052,2.92947694124639e-05,0.000989118219432573,"CP.mixed","C4orf50"
"PPP2R2C",0.036667977617352,2.67871200180176e-06,0.00013813766907694,"CP.mixed","PPP2R2C"
"SORCS2",0.0180341084648358,0.00197029638351298,0.0288851534298665,"CP.mixed","SORCS2"
"ABLIM2",0.00991137356300669,0.00288654536024538,0.0387296165084961,"CP.mixed","ABLIM2"
"HMX1",-0.0295515021385918,0.00116326816016718,0.019317192770842,"CP.mixed","HMX1"
"SLIT2",0.0243728196620706,1.84373612402762e-05,0.000684132063860455,"CP.mixed","SLIT2"
"PPARGC1A",0.0168752493559202,6.39428887578573e-05,0.00189029700996442,"CP.mixed","PPARGC1A"
"OCIAD2",-0.0161444584005485,5.01316723833923e-05,0.00155311962368586,"CP.mixed","OCIAD2"
"GSX2",-0.0486624463642718,0.000108330630763765,0.002968700698061,"CP.mixed","GSX2"
"PDGFRA",0.0267169861584808,0.00322195653306194,0.041973850201899,"CP.mixed","PDGFRA"
"NMU",-0.0191636133588519,0.000593142564086633,0.0117183771443358,"CP.mixed","NMU"
"ARL9",-0.0126567220874803,0.00144875921807072,0.022703322853281,"CP.mixed","ARL9"
"EPHA5",0.0315675253749457,2.44003820663568e-05,0.000856188188984924,"CP.mixed","EPHA5"
"AMBN",-0.0389325902244613,0.00117975695788802,0.019510714198023,"CP.mixed","AMBN"
"SLC4A4",0.0306066145659244,9.75432726000703e-06,0.000402671601799932,"CP.mixed","SLC4A4"
"ADAMTS3",0.0272331831795505,6.3409238116559e-05,0.00188141270669004,"CP.mixed","ADAMTS3"
"PARM1",0.0245856050535772,0.00063223277303236,0.0122496893353446,"CP.mixed","PARM1"
"SHROOM3",0.0111051374729558,5.71341599910125e-05,0.00171732304732762,"CP.mixed","SHROOM3"
"FRAS1",0.0145744586644201,1.13274088938863e-08,1.30855098927411e-06,"CP.mixed","FRAS1"
"PTPN13",0.00652116346080393,4.29748681581198e-05,0.00138185905408503,"CP.mixed","PTPN13"
"SPARCL1",0.052714361485607,0.00216194450502946,0.0309635725427511,"CP.mixed","SPARCL1"
"AC098582.1",0.0329499959044237,1.32070954051648e-13,3.0453675276395e-10,"CP.mixed","AC098582.1"
"HERC3",0.00932263154689515,0.00330847501121287,0.042832611327397,"CP.mixed","HERC3"
"GPRIN3",0.0232940234219746,0.000125355422711784,0.00333338035912835,"CP.mixed","GPRIN3"
"PDLIM5",0.0160062836108618,0.00269229198021814,0.036671970339832,"CP.mixed","PDLIM5"
"AP001816.1",-0.0131977027336968,0.00172418467050406,0.0259851211639646,"CP.mixed","AP001816.1"
"NPNT",0.0359205490915219,1.53936107949154e-05,0.0005864540612327,"CP.mixed","NPNT"
"ANK2",0.022439827462672,1.77407017028225e-08,1.90901777456839e-06,"CP.mixed","ANK2"
"PRSS12",0.0266101744498238,0.00169256077823128,0.0255562427702817,"CP.mixed","PRSS12"
"MAD2L1",-0.0161108198219989,2.64182394638615e-07,1.85398610080952e-05,"CP.mixed","MAD2L1"
"FAT4",0.00817653499668767,3.07339960908363e-09,4.50979482638353e-07,"CP.mixed","FAT4"
"PCDH10",0.0222797087381003,7.98440081615501e-05,0.00229435826219653,"CP.mixed","PCDH10"
"PCDH18",0.0150681556311399,4.4139568654947e-05,0.00140524019262229,"CP.mixed","PCDH18"
"AC097376.2",-0.00699917997868184,4.29770921969323e-05,0.00138185905408503,"CP.mixed","AC097376.2"
"SMARCA5-AS1",-0.0140655849882963,0.00374082355336921,0.0470254150895113,"CP.mixed","SMARCA5-AS1"
"NR3C2",0.0376599509535513,1.32456190556162e-05,0.000516419171924399,"CP.mixed","NR3C2"
"DCLK2",0.0112468009982039,0.000275708042103446,0.00635743358227389,"CP.mixed","DCLK2"
"SH3D19",0.022061555376541,0.000148335296298677,0.00380648651439896,"CP.mixed","SH3D19"
"FAM160A1",0.0318709278442881,0.000921642825075402,0.0161874176708836,"CP.mixed","FAM160A1"
"MND1",-0.0184294278328848,5.03687638084061e-05,0.00155747551078828,"CP.mixed","MND1"
"RNF175",-0.0137208979651676,0.000602690922826428,0.011834591466352,"CP.mixed","RNF175"
"DCHS2",0.0255237279971206,0.000253274535938473,0.00588216443824877,"CP.mixed","DCHS2"
"GRIA2",0.0194341028535081,0.000223798609934493,0.0053835072473214,"CP.mixed","GRIA2"
"TRIM61",-0.0241299244312446,0.000502325693717733,0.0103949218234589,"CP.mixed","TRIM61"
"MFAP3L",0.0085777701825243,0.00375115158759161,0.0470605276994051,"CP.mixed","MFAP3L"
"HMGB2",-0.0153614153185575,0.000440639585191379,0.00935837308496585,"CP.mixed","HMGB2"
"SCRG1",-0.0318056917072386,4.79330421438934e-05,0.00148967006834442,"CP.mixed","SCRG1"
"CENPU",-0.0130739419426277,0.00106339397217374,0.0182792780669396,"CP.mixed","CENPU"
"ACSL1",0.00764468900115655,0.00236939283912447,0.0332849171595371,"CP.mixed","ACSL1"
"FAT1",0.00726120991105544,0.00400818347818492,0.0493486571482706,"CP.mixed","FAT1"
"TPPP",0.0117407648213579,0.000627649848342957,0.0121953432070443,"CP.mixed","TPPP"
"AC026740.1",-0.0184281790314057,0.00117047249312983,0.0193770220631882,"CP.mixed","AC026740.1"
"MRPL36",-0.00681916028124202,0.00116173838582317,0.019317192770842,"CP.mixed","MRPL36"
"NDUFS6",-0.00345840657889258,2.274885793791e-07,1.62473148661861e-05,"CP.mixed","NDUFS6"
"ANKRD33B",0.0226860207800316,0.000180272364492249,0.00449039542479845,"CP.mixed","ANKRD33B"
"DNAH5",0.0178672376309733,0.00179137563873866,0.0267975849720859,"CP.mixed","DNAH5"
"ANKH",0.00715676825038888,0.00116244889416811,0.019317192770842,"CP.mixed","ANKH"
"MYO10",0.00642155193249376,0.000916696484314542,0.0161532728748046,"CP.mixed","MYO10"
"BASP1",-0.00890679530647236,4.49008256642893e-05,0.00141000822382742,"CP.mixed","BASP1"
"BASP1-AS1",0.0168250254028131,0.000417781858944262,0.00895540104278795,"CP.mixed","BASP1-AS1"
"PDZD2",0.0238922900869367,6.49870763426688e-06,0.000286600109083884,"CP.mixed","PDZD2"
"NPR3",0.0320843876727213,0.000137810773028241,0.00359354392156515,"CP.mixed","NPR3"
"ADAMTS12",0.0299760105739519,0.000395998316234498,0.00857960915750474,"CP.mixed","ADAMTS12"
"SLC1A3",0.0250059141379882,8.73723605472398e-07,5.34195936209469e-05,"CP.mixed","SLC1A3"
"CCDC152",-0.0327939797829793,2.01064175340828e-07,1.46849631410692e-05,"CP.mixed","CCDC152"
"SETD9",-0.0158104740346732,0.00199955893103447,0.0292344933929596,"CP.mixed","SETD9"
"PDE4D",0.0107278802598546,0.00290451428355745,0.0388486062223421,"CP.mixed","PDE4D"
"CCNB1",-0.00909554359576037,0.000497788913128972,0.0103142629612513,"CP.mixed","CCNB1"
"CENPH",-0.0147600097615072,5.65770125002105e-06,0.000252966636777257,"CP.mixed","CENPH"
"TAF9",-0.00806551022699708,3.38603368504303e-09,4.83663448763535e-07,"CP.mixed","TAF9"
"SMN2",-0.0226290187249552,0.000364567117407987,0.00807762998641276,"CP.mixed","SMN2"
"GTF2H2",-0.0226451035014431,3.5875953873368e-06,0.000173764587689287,"CP.mixed","GTF2H2"
"ARHGEF28",0.0176007517518156,0.000769811220710993,0.0143481788839447,"CP.mixed","ARHGEF28"
"SERINC5",0.0274039111257917,4.36392584237311e-05,0.00139758188535207,"CP.mixed","SERINC5"
"XRCC4",-0.00949523189076127,0.00205131062745565,0.0297219073947591,"CP.mixed","XRCC4"
"MEF2C-AS2",0.0517489712722125,3.22633455635166e-09,4.65587138016509e-07,"CP.mixed","MEF2C-AS2"
"ADGRV1",0.0124052165924047,0.002497421170309,0.0346564111727635,"CP.mixed","ADGRV1"
"GLRX",-0.0099630881892332,0.000319511954587401,0.00720285259636207,"CP.mixed","GLRX"
"STARD4-AS1",-0.00920535149350217,1.5087663232937e-08,1.65666647784242e-06,"CP.mixed","STARD4-AS1"
"LOX",0.0229248135469509,0.000217826368922029,0.0052633763783989,"CP.mixed","LOX"
"SNCAIP",0.00766718070609035,0.000497584504606652,0.0103142629612513,"CP.mixed","SNCAIP"
"MEGF10",0.0263322506041123,2.93334671852343e-06,0.000148890406866939,"CP.mixed","MEGF10"
"FBN2",0.0332441398808368,1.15971989478404e-05,0.000464803370307461,"CP.mixed","FBN2"
"AC034228.3",0.0453399288247916,8.45719865839472e-11,2.96755746837281e-08,"CP.mixed","AC034228.3"
"ACSL6",0.0225714079904401,1.99003159379678e-06,0.000106010230876151,"CP.mixed","ACSL6"
"PDLIM4",-0.0262891295782863,0.00159324241586757,0.0243758538715815,"CP.mixed","PDLIM4"
"LEAP2",-0.0101651334086315,0.000259976500832122,0.00601186346695025,"CP.mixed","LEAP2"
"FSTL4",0.0207767489944361,0.00367375121480142,0.0463265768422732,"CP.mixed","FSTL4"
"TCF7",-0.0224087193541101,0.00309928484545278,0.0407042772094819,"CP.mixed","TCF7"
"AC104109.3",0.00223294127333686,2.77977665760799e-09,4.18199416091793e-07,"CP.mixed","AC104109.3"
"JADE2",0.0243537763556992,3.10377857641671e-06,0.000155102445826446,"CP.mixed","JADE2"
"NEUROG1",-0.0318793043680619,0.00110068610174764,0.0186157918054502,"CP.mixed","NEUROG1"
"LRRTM2",0.0168887972364478,9.37087398943181e-05,0.00262595967123991,"CP.mixed","LRRTM2"
"MATR3",0.000899086903354178,7.42805236948504e-06,0.000323170332333849,"CP.mixed","MATR3"
"PSD2",0.0184977569668844,4.46211227947641e-05,0.00140678397509525,"CP.mixed","PSD2"
"ANKHD1-EIF4EBP3",0.00100550358126009,1.85713150219739e-07,1.37504401729211e-05,"CP.mixed","ANKHD1-EIF4EBP3"
"PCDHAC2",0.0164772696528224,3.32872870035119e-08,3.25630363347689e-06,"CP.mixed","PCDHAC2"
"PCDHGB4",0.0181671161038283,0.000123853736037393,0.00331529544507389,"CP.mixed","PCDHGB4"
"PCDHGC3",0.00914402520170025,0.00156382955729931,0.024059718552265,"CP.mixed","PCDHGC3"
"PCDH1",0.0202269260571645,1.27794387330274e-06,7.28879578055813e-05,"CP.mixed","PCDH1"
"ARHGAP26",0.0124206844972295,0.00049512772790114,0.0102855298018691,"CP.mixed","ARHGAP26"
"ABLIM3",0.0423258646976631,1.20982628307729e-07,9.43372272229497e-06,"CP.mixed","ABLIM3"
"PDGFRB",0.0467258980282595,2.44611301027148e-09,3.87085393125411e-07,"CP.mixed","PDGFRB"
"ANXA6",0.00959200304173019,0.00180633788566775,0.0269714151827596,"CP.mixed","ANXA6"
"GM2A",0.0108923430990167,0.000885680747833198,0.0157930564993499,"CP.mixed","GM2A"
"SPARC",0.0272647047995063,2.8577871291018e-07,1.97126248080479e-05,"CP.mixed","SPARC"
"GRIA1",0.0199255933280807,4.51093537728392e-05,0.00141380597912116,"CP.mixed","GRIA1"
"GALNT10",0.0250824687942142,0.000130956808913386,0.00346520303716551,"CP.mixed","GALNT10"
"FAXDC2",0.0149950874377396,0.0015391504516114,0.023796386436264,"CP.mixed","FAXDC2"
"AC008691.1",-0.0220782162543658,2.16104339779553e-09,3.5960207715276e-07,"CP.mixed","AC008691.1"
"PTTG1",-0.0180129679089476,5.98417655306088e-08,5.40511948106721e-06,"CP.mixed","PTTG1"
"HMMR",-0.0208573874916397,4.31842881105738e-06,0.000202039882432687,"CP.mixed","HMMR"
"TENM2",0.0183839442661501,0.000636151231739224,0.0122824366405536,"CP.mixed","TENM2"
"WWC1",0.0136106561448007,0.000565382505883591,0.0113223809273785,"CP.mixed","WWC1"
"SLIT3",0.026854435012721,0.00033557833628329,0.00754396925619579,"CP.mixed","SLIT3"
"NSG2",0.0219687552794982,0.000240242743865988,0.00569920006453149,"CP.mixed","NSG2"
"CPLX2",0.017683775533468,0.0029463029986901,0.0391087801824481,"CP.mixed","CPLX2"
"GPRIN1",0.0136153677828802,9.90200477959267e-05,0.00272744469534821,"CP.mixed","GPRIN1"
"FAM50B",-0.0264272433195135,0.000855228182660601,0.0153803270809923,"CP.mixed","FAM50B"
"RREB1",0.0148749175800161,1.8666244979848e-05,0.000687880959405768,"CP.mixed","RREB1"
"TXNDC5",0.00934357851543746,9.7552952180983e-08,7.94369479249172e-06,"CP.mixed","TXNDC5"
"BLOC1S5-TXNDC5",0.00562738036700122,3.08918179119606e-12,3.55679191957384e-09,"CP.mixed","BLOC1S5-TXNDC5"
"EEF1E1",-0.00676968920193243,0.00024271583514834,0.0057075258550311,"CP.mixed","EEF1E1"
"GFOD1",0.0133168803743401,2.71355496887004e-05,0.000925501411210793,"CP.mixed","GFOD1"
"SOX4",-0.00871493953182246,0.000193918827747183,0.00480805499027233,"CP.mixed","SOX4"
"KIAA0319",0.0171178021011556,0.000111355236308599,0.00304126035407292,"CP.mixed","KIAA0319"
"GMNN",-0.0133940732202534,6.43828577887309e-06,0.000284713344539152,"CP.mixed","GMNN"
"SCGN",-0.0351697797236555,0.00119915938585372,0.019770818842763,"CP.mixed","SCGN"
"HCG11",-0.0187784232803947,0.00108134242938573,0.0183725770028579,"CP.mixed","HCG11"
"ZBED9",-0.0165471572420124,0.00390607979290285,0.0484255946159232,"CP.mixed","ZBED9"
"ZNF311",-0.0185272898625684,0.000681363917718558,0.0129083274599709,"CP.mixed","ZNF311"
"ZNRD1",-0.0109718602470966,0.0034308945826057,0.0439508487760624,"CP.mixed","ZNRD1"
"HCG18",-0.0352279039515735,7.3860593197998e-08,6.41978306047151e-06,"CP.mixed","HCG18"
"PRR3",-0.0101809830180262,0.00351209128398592,0.0447777767889548,"CP.mixed","PRR3"
"PPP1R18",-0.0160426486846832,0.000285319081900141,0.00656030669651023,"CP.mixed","PPP1R18"
"NRM",-0.0264001640568822,5.99415393786649e-08,5.40511948106721e-06,"CP.mixed","NRM"
"TUBB",-0.0092644636773411,0.00358175162667623,0.0454148099027345,"CP.mixed","TUBB"
"ATP6V1G2-DDX39B",0.00136215467954547,1.00374543022852e-07,8.06042536782018e-06,"CP.mixed","ATP6V1G2-DDX39B"
"ATP6V1G2",-0.0160024932114838,1.99008504534991e-10,5.94851161425795e-08,"CP.mixed","ATP6V1G2"
"APOM",-0.0143867990492829,0.00395919079221562,0.0488572619091378,"CP.mixed","APOM"
"GPANK1",-0.0147681305580345,3.01086029021007e-05,0.00101246449883918,"CP.mixed","GPANK1"
"LY6G5B",-0.0124568040886131,0.00168414101907455,0.0254767761845195,"CP.mixed","LY6G5B"
"DDAH2",-0.0101869459201011,0.00121802022974589,0.0198988507371744,"CP.mixed","DDAH2"
"MSH5-SAPCD1",0.0124905440975832,0.000563796229869559,0.0113187001819957,"CP.mixed","MSH5-SAPCD1"
"LSM2",-0.007987441014264,2.74362783430303e-09,4.18199416091793e-07,"CP.mixed","LSM2"
"ZBTB12",-0.0267823372509822,2.38936463215739e-05,0.000843911039992395,"CP.mixed","ZBTB12"
"PRRT1",-0.0245073386973124,1.24097050478899e-05,0.000489743396523207,"CP.mixed","PRRT1"
"HLA-DPB1",-0.0355630101674531,7.3574978392413e-09,9.26671982872176e-07,"CP.mixed","HLA-DPB1"
"ZBTB22",-0.0262327172287661,6.07940360483134e-09,7.85021228684662e-07,"CP.mixed","ZBTB22"
"RPS10-NUDT3",0.000996038359216567,9.82811417303065e-07,5.85371184010656e-05,"CP.mixed","RPS10-NUDT3"
"KCNK5",-0.0229700711605112,2.07736699826528e-07,1.50362245376681e-05,"CP.mixed","KCNK5"
"DAAM2",0.0223917193517066,0.00138083984206777,0.0219752816534641,"CP.mixed","DAAM2"
"C6orf226",-0.00904049092606083,2.09477948095411e-05,0.000754728473260721,"CP.mixed","C6orf226"
"TTBK1",0.0136267061270906,5.09429560354762e-05,0.00156733869836512,"CP.mixed","TTBK1"
"C6orf141",-0.0336929840696654,8.19599909310409e-06,0.000348756913424486,"CP.mixed","C6orf141"
"COL21A1",0.0381103511406975,0.00073239550800178,0.0137141483696714,"CP.mixed","COL21A1"
"ADGRB3",0.0157172261866759,2.29873876157169e-05,0.00081547126045118,"CP.mixed","ADGRB3"
"LINC00472",0.0152469689547221,0.000872717400725546,0.0156169973005666,"CP.mixed","LINC00472"
"RIMS1",0.0117797608031248,5.57934405758249e-05,0.00168329331651288,"CP.mixed","RIMS1"
"COL12A1",0.0315141951182362,0.000172450741001284,0.00434247645944108,"CP.mixed","COL12A1"
"SNAP91",0.0138271712250032,2.90441629257806e-05,0.000982813068731707,"CP.mixed","SNAP91"
"RIPPLY2",-0.0139657099047223,0.00379334100406571,0.0474565230850934,"CP.mixed","RIPPLY2"
"AL589666.1",0.00178787984206092,3.7261368666039e-09,5.14047650973107e-07,"CP.mixed","AL589666.1"
"AL139274.2",-0.0134936104537466,5.78373578321583e-05,0.00173522823934734,"CP.mixed","AL139274.2"
"CNR1",0.0235387569581951,0.000581817190933681,0.0115939645418031,"CP.mixed","CNR1"
"ANKRD6",0.00868405524883514,0.00290744788529764,0.0388486062223421,"CP.mixed","ANKRD6"
"PRDM1",-0.0243281622944569,0.000286064229752473,0.00656808354542627,"CP.mixed","PRDM1"
"METTL24",-0.0258771311179301,7.72047038902231e-12,6.23080562746046e-09,"CP.mixed","METTL24"
"LAMA4",0.0318481784464334,0.00176099444578899,0.0264388220060705,"CP.mixed","LAMA4"
"GJA1",0.0273516152143486,2.61130583400007e-05,0.000898701225300535,"CP.mixed","GJA1"
"CENPW",-0.0183220923955515,4.44353785320979e-05,0.0014063361664443,"CP.mixed","CENPW"
"KIAA0408",0.0130441228596096,0.0029348118174746,0.0390028309097833,"CP.mixed","KIAA0408"
"AL096711.2",0.0130856120325322,0.000538174168243535,0.010926627986942,"CP.mixed","AL096711.2"
"SOGA3",0.0116996300342917,0.00193797103361389,0.0285669319210611,"CP.mixed","SOGA3"
"LAMA2",0.0340467589040373,0.00130824008826506,0.0210112470295386,"CP.mixed","LAMA2"
"RPS12",-0.00420150063154436,0.000524942796591311,0.0107118858151458,"CP.mixed","RPS12"
"EYA4",0.0233861582251168,0.00349482757955046,0.0446829520664711,"CP.mixed","EYA4"
"SLC2A12",0.0275254859823473,0.00020397664145522,0.0050112434851274,"CP.mixed","SLC2A12"
"MAP7",0.0091061764660837,0.00271458647010337,0.0368822729073556,"CP.mixed","MAP7"
"OLIG3",-0.0411669240581834,0.000396864428362516,0.00858140483125977,"CP.mixed","OLIG3"
"ARFGEF3",0.0173616151276123,1.07578117450797e-06,6.31424870463021e-05,"CP.mixed","ARFGEF3"
"ABRACL",-0.0165790555286823,5.19305808806134e-06,0.000236782911297735,"CP.mixed","ABRACL"
"HIVEP2",0.0137111803747421,8.98110166381907e-05,0.0025521824287976,"CP.mixed","HIVEP2"
"UTRN",0.0109476508298449,0.000200942210927735,0.00495176828486194,"CP.mixed","UTRN"
"GRM1",0.0190406270069982,0.00155703316241089,0.0240038894694119,"CP.mixed","GRM1"
"UST",0.0141380620281281,0.000359861815687116,0.00800665729123415,"CP.mixed","UST"
"PLEKHG1",0.00865188878388259,0.000902908103449076,0.0159625845539666,"CP.mixed","PLEKHG1"
"SYNE1",0.00868866960690006,0.00107505587329698,0.0183378434728254,"CP.mixed","SYNE1"
"FBXO5",-0.00928613573564856,0.00287037880032215,0.0385932157643752,"CP.mixed","FBXO5"
"OPRM1",0.0324106881603786,0.000808843722861206,0.0149206246065174,"CP.mixed","OPRM1"
"THBS2",0.029534985656888,2.38765111862456e-05,0.000843911039992395,"CP.mixed","THBS2"
"UNCX",-0.0276508089264421,0.00189249718928777,0.0279988974631475,"CP.mixed","UNCX"
"NUDT1",-0.0122608154778017,5.69849072036406e-10,1.29548364390699e-07,"CP.mixed","NUDT1"
"MMD2",0.031731625589051,0.000124914202769582,0.00333262834198979,"CP.mixed","MMD2"
"AC092171.4",-0.0114563863507924,0.000507678121706792,0.0104520823500884,"CP.mixed","AC092171.4"
"RPA3",-0.0106139483949447,0.000648955302856892,0.012472913445084,"CP.mixed","RPA3"
"AC006042.2",0.0137301041251975,0.00268254354303376,0.0366009597025426,"CP.mixed","AC006042.2"
"ARL4A",-0.0175082444269491,0.000230901330679481,0.00552144944962594,"CP.mixed","ARL4A"
"AHR",0.0126412055735113,0.000928276794401802,0.0162685295748529,"CP.mixed","AHR"
"DNAH11",0.0281823409414824,0.00303096296892115,0.039936957780699,"CP.mixed","DNAH11"
"AC004540.2",-0.02425697158277,9.59490843271004e-05,0.00266680551342932,"CP.mixed","AC004540.2"
"MTURN",0.010911090124643,0.000126434902315403,0.0033565555234752,"CP.mixed","MTURN"
"ADCYAP1R1",0.0442617318072266,5.47751276646397e-11,2.15640325764622e-08,"CP.mixed","ADCYAP1R1"
"PDE1C",0.0240725681364783,0.000547455009162537,0.0110732723093891,"CP.mixed","PDE1C"
"EEPD1",0.0146777421075783,0.000303189613761457,0.0069023745496808,"CP.mixed","EEPD1"
"AC010132.3",0.00238303751496487,1.60821895131428e-09,2.94980251058679e-07,"CP.mixed","AC010132.3"
"HECW1",0.0317320071701371,1.16726699434425e-06,6.80175326920958e-05,"CP.mixed","HECW1"
"AEBP1",0.0246375585346327,0.00357768636059747,0.0453989273163552,"CP.mixed","AEBP1"
"ADCY1",0.0182326303191764,1.25509635350335e-05,0.000494110005899941,"CP.mixed","ADCY1"
"TNS3",0.0210666090497097,4.60425805404153e-07,3.0210296443205e-05,"CP.mixed","TNS3"
"PKD1L1",0.0167372354070919,0.00135649740664111,0.0216784402382121,"CP.mixed","PKD1L1"
"SEC61G",-0.00372001331508487,1.13891259126414e-07,8.96740884663146e-06,"CP.mixed","SEC61G"
"EGFR",0.0217650561831525,8.59194230831259e-05,0.00244590019044927,"CP.mixed","EGFR"
"AC027644.4",0.00151281613341876,3.22740945081576e-10,8.53993704026511e-08,"CP.mixed","AC027644.4"
"GALNT17",0.0103186910601115,0.000298116437144585,0.00681571871381125,"CP.mixed","GALNT17"
"CLDN3",-0.0238539509671679,0.00394170828864055,0.0486787402348486,"CP.mixed","CLDN3"
"CASTOR2",0.0036346181553419,2.17983985174126e-10,6.17277106086941e-08,"CP.mixed","CASTOR2"
"TMEM243",-0.0100520079383226,0.00354452883850416,0.0450490078600753,"CP.mixed","TMEM243"
