"","log2foldChange","pValues","FDR","celltype","gene"
"PMP22",-0.024425626381638,0.000151404720145604,0.0135816010472718,"Mic","PMP22"
"PRPSAP22",-0.0135243960355238,0.000830480222104127,0.0353013962255722,"Mic","PRPSAP22"
"SUPT6H3",0.00792490370042831,0.000890994263927936,0.0364826029689412,"Mic","SUPT6H3"
"TLCD13",-0.0381321538196526,8.99702453753543e-05,0.0104849939802817,"Mic","TLCD13"
"GIT12",0.018619406033447,0.00116556539094614,0.0422672449615709,"Mic","GIT12"
"CASC32",0.0147107508889208,0.000949467328916922,0.0377434024191902,"Mic","CASC32"
"VAT13",0.0126107113471035,0.000456634040520243,0.0262752995264925,"Mic","VAT13"
"DCAKD1",-0.0151833087397701,0.00136929980040539,0.0455528663074389,"Mic","DCAKD1"
"HEXIM13",0.0335533236869026,6.65620819877065e-05,0.00880847358976778,"Mic","HEXIM13"
"ZNF6523",0.0269840694216334,0.00122584554467474,0.0429676195414912,"Mic","ZNF6523"
"MYCBPAP3",-0.0379996843964607,1.39586130594689e-05,0.00353096742159413,"Mic","MYCBPAP3"
"ABCC33",0.037423696336548,0.00118867452409972,0.0424282123981667,"Mic","ABCC33"
"ANKRD402",0.0191032658836754,0.00153441203129937,0.0487554942530968,"Mic","ANKRD402"
"RNF433",-0.0407979303915228,6.83133407837226e-06,0.00244423156651742,"Mic","RNF433"
"VMP11",-0.022099298663667,0.000426760364598048,0.0252994677012799,"Mic","VMP11"
"PPM1D3",0.0149171850499217,0.00117706755502911,0.0423833506633561,"Mic","PPM1D3"
"TLK23",0.00877606257756991,6.36549192965141e-05,0.00869547749304382,"Mic","TLK23"
"PITPNC13",-0.017233833012102,0.000100906018466986,0.0113899759801644,"Mic","PITPNC13"
"C17orf582",-0.0350919652974147,0.000748449494746655,0.0342051004722882,"Mic","C17orf582"
"SLC16A63",-0.0517120033925225,0.00022968062671543,0.0171130893183874,"Mic","SLC16A63"
"WBP2",-0.0137194138258669,0.000761025633809258,0.0344737027142499,"Mic","WBP2"
"ACOX12",-0.0173769911130135,1.3984029392452e-05,0.00353096742159413,"Mic","ACOX12"
"ACTG12",-0.0386280229364662,2.72689276284045e-06,0.00123937276071098,"Mic","ACTG12"
"RALBP12",0.0103043060872645,0.000575982777927009,0.0298141636014279,"Mic","RALBP12"
"PIEZO22",0.0361959783281804,0.000718631894530213,0.0332395662729946,"Mic","PIEZO22"
"SPIRE13",0.0110307579590332,0.00106361281234359,0.0398416502645739,"Mic","SPIRE13"
"MRO2",-0.0296852521378179,0.000799941052440264,0.0352983697411747,"Mic","MRO2"
"SLC4A113",0.0786760739829605,2.05540205103147e-06,0.00104208418523534,"Mic","SLC4A113"
"ADAM333",0.0411860403108937,3.1585260330256e-06,0.0013458282018845,"Mic","ADAM333"
"SIGLEC13",0.100978678561536,2.04124681499242e-06,0.00104208418523534,"Mic","SIGLEC13"
"PANK23",0.0132545768611996,0.000129874483076143,0.0122722361193233,"Mic","PANK23"
"NAA202",-0.0128965703280892,0.000461798784692291,0.0262752995264925,"Mic","NAA202"
"BCL2L13",0.0153691423746913,0.000643641121857738,0.0317972706396024,"Mic","BCL2L13"
"TM9SF42",-0.00951907732809421,0.000976888265038396,0.038356218782696,"Mic","TM9SF42"
"PLAGL23",0.0141508953391352,0.000553029554332846,0.0295708155816798,"Mic","PLAGL23"
"UQCC12",-0.00760852084081431,0.000586706617205189,0.030187715945633,"Mic","UQCC12"
"NFS12",-0.0118880435580717,0.000474772451780703,0.026530829426352,"Mic","NFS12"
"ZHX33",0.0341451754604725,1.91637655154037e-05,0.00421448294842789,"Mic","ZHX33"
"PCIF13",0.0141329763862106,0.000991576081491665,0.0385189170117916,"Mic","PCIF13"
"ZNF3343",-0.0204331019980101,4.58724196287889e-05,0.00762768831266508,"Mic","ZNF3343"
"PRTN32",-0.042116980219623,0.00050249443930862,0.0277095360293876,"Mic","PRTN32"
"TRIP103",0.0260596112451381,0.0014362449925997,0.0466266677954688,"Mic","TRIP103"
"KANK23",0.0228931722951087,0.000265351853434658,0.0185542180593927,"Mic","KANK23"
"ZNF693",0.02446647090078,0.000679432143532482,0.0328548562919678,"Mic","ZNF693"
"ZNF4422",-0.0258572802159522,0.000109626661917155,0.0115369312553357,"Mic","ZNF4422"
"GCDH2",-0.0205047968611549,0.000125012550026686,0.0122646894260808,"Mic","GCDH2"
"PALM33",0.0374499985251336,2.43761856057784e-05,0.00489645119471303,"Mic","PALM33"
"CYP4F112",-0.0700915030524349,7.20657257163883e-06,0.00244423156651742,"Mic","CYP4F112"
"TPM43",-0.0156973392894351,0.00010487936253242,0.0114778613620393,"Mic","TPM43"
"NWD13",0.0585260795221934,0.000627330992408697,0.0313781077890367,"Mic","NWD13"
"FCHO13",0.0228014222675599,0.000907721529584544,0.0367263592162767,"Mic","FCHO13"
"MPV17L21",-0.0111633595397262,0.00132351972813304,0.045203969291557,"Mic","MPV17L21"
"ISYNA13",0.0532323142658413,2.50453371975642e-06,0.0011775626644441,"Mic","ISYNA13"
"HOMER33",0.0186554397339629,0.00143228319021401,0.0466090245789212,"Mic","HOMER33"
"ZNF7283",-0.0307426145878476,0.000642698590235464,0.0317972706396024,"Mic","ZNF7283"
"DPY19L31",-0.0182340155835323,8.05625116708661e-05,0.00963570040905491,"Mic","DPY19L31"
"CEBPA3",0.0609914749134557,0.000508141201168529,0.0278253224013369,"Mic","CEBPA3"
"HAMP2",-0.124145120779241,0.000346665230834923,0.0224470664982448,"Mic","HAMP2"
"KIRREL21",-0.0290470796948925,0.00121135855843525,0.0429009712838043,"Mic","KIRREL21"
"MED292",-0.024627271183451,0.000197139369953829,0.0159052976882867,"Mic","MED292"
"PAFAH1B33",0.00920517755152428,0.0012190083217882,0.0429487815699798,"Mic","PAFAH1B33"
"TRAPPC6A2",-0.0169078863826313,0.00122413292636503,0.0429676195414912,"Mic","TRAPPC6A2"
"GIPR3",0.0829015818963741,0.000445795548952152,0.0259761637177889,"Mic","GIPR3"
"ARHGAP353",0.0163438754194116,0.000719154532492365,0.0332395662729946,"Mic","ARHGAP353"
"MEIS33",-0.0401900494385514,0.000175143305259639,0.0148327886162433,"Mic","MEIS33"
"EMP33",0.0413175970107442,3.62390789058822e-05,0.00641714079067147,"Mic","EMP33"
"NUCB11",-0.0157509203715573,0.00154710820484823,0.0488306027155224,"Mic","NUCB11"
"SYT51",-0.0204503965440757,0.0014303060690605,0.0466090245789212,"Mic","SYT51"
"SSC5D3",0.0182625490609375,0.000161569063015279,0.0141217575270085,"Mic","SSC5D3"
"ZNF8353",0.0112252614788177,0.00102955932762945,0.0392124062352725,"Mic","ZNF8353"
"ZSCAN18",-0.0113981385274622,0.00128630369759677,0.0442897750422526,"Mic","ZSCAN18"
"SLC25A183",0.0430104692708322,1.9615300393491e-05,0.00424531144230555,"Mic","SLC25A183"
"NIPSNAP11",-0.0123022109855051,0.000767664719501533,0.0345060977429658,"Mic","NIPSNAP11"
"TMEM184B2",0.0199246661720069,0.000815665399577894,0.0353013962255722,"Mic","TMEM184B2"
"APOBEC3G2",-0.0268152961056609,0.000240912701932259,0.0174725781427997,"Mic","APOBEC3G2"
"NAGA1",-0.0135032627455214,0.00102883036752841,0.0392124062352725,"Mic","NAGA1"
"ATXN102",-0.0152208364468764,0.000602475824371413,0.030652081586956,"Mic","ATXN102"
"CRELD22",-0.0320382927011655,0.000402965311295632,0.0243116461040529,"Mic","CRELD22"
"MOV10L11",-0.0224264225142657,0.00155242677373823,0.0488853096072072,"Mic","MOV10L11"
"C21orf623",0.112596453209571,1.54519505597612e-05,0.00369626922600603,"Mic","C21orf623"
"KCNJ62",0.0315862596784857,0.000317191924404221,0.0212005484767233,"Mic","KCNJ62"
"S100B2",-0.033400156826044,4.77177791108325e-05,0.00783893877320725,"Mic","S100B2"
"TNFRSF183",-0.0328366407049389,0.00060692565564475,0.0312280426970421,"Opc","TNFRSF183"
"CEP1041",0.0132159409831516,0.00087204881512078,0.0384802122788732,"Opc","CEP1041"
"FBXO23",0.0401396326877999,0.000369586393148586,0.0253231681938742,"Opc","FBXO23"
"RCC24",0.0124548993749372,0.000175702373717484,0.0172215454332236,"Opc","RCC24"
"ARHGEF10L4",0.0356030300833234,2.1429091961812e-05,0.00590128402955543,"Opc","ARHGEF10L4"
"RHCE4",-0.0435836197817251,0.000134152111802549,0.0157686555554117,"Opc","RHCE4"
"HMGN24",-0.0335892409600262,4.20078171882563e-07,0.000637752758773214,"Opc","HMGN24"
"KHDRBS14",-0.0118957259940347,0.000581107237615916,0.0308316768216106,"Opc","KHDRBS14"
"FAM229A4",0.0234139454057232,0.00105239557847978,0.0423286540193859,"Opc","FAM229A4"
"ZMYND123",-0.0260316622284732,0.000852864767275163,0.038252668098016,"Opc","ZMYND123"
"PTPRF4",-0.00903674644798524,0.000752256434430905,0.0353946615206019,"Opc","PTPRF4"
"DPH24",-0.0119876382088915,0.000208839659537025,0.0183254801079765,"Opc","DPH24"
"SLC6A94",0.0307728641903777,4.38733045621591e-06,0.00252858498324583,"Opc","SLC6A94"
"ATPAF14",-0.0134573416023969,5.55431934113443e-05,0.00990090516753165,"Opc","ATPAF14"
"SPATA63",-0.0130188062181054,5.66388414424253e-05,0.00990090516753165,"Opc","SPATA63"
"RAB3B3",-0.0226749113448623,0.000589742432427621,0.0308316768216106,"Opc","RAB3B3"
"CPT23",-0.029660634191311,3.91121461533634e-05,0.00842695785003378,"Opc","CPT23"
"FGGY2",-0.0197426388413726,0.000328083915993101,0.0240343686623952,"Opc","FGGY2"
"TM2D13",-0.0125139447979841,0.000218597458451195,0.0187019697334801,"Opc","TM2D13"
"ALG62",-0.0166118555176409,0.00135983996623475,0.0488270508868652,"Opc","ALG62"
"SAMD134",-0.0306799101561253,0.000676462646802725,0.0333467373185556,"Opc","SAMD134"
"VAV34",0.0134386316170376,0.000946090298154249,0.0404386871954018,"Opc","VAV34"
"AHCYL14",-0.0150841631764012,0.000172648136376874,0.0170583865181063,"Opc","AHCYL14"
"TTF21",-0.00823349956945219,0.00120459602018525,0.0458789573609661,"Opc","TTF21"
"C1orf542",-0.0173973269663599,0.000280807010980711,0.0220046183604712,"Opc","C1orf542"
"TDRKH3",-0.00836462912069269,0.000489180024177132,0.0287498690933413,"Opc","TDRKH3"
"S100A44",0.0581470284788542,0.000304756143306461,0.0229175840614115,"Opc","S100A44"
"S100A13",-0.0158660190925577,0.00141947680192129,0.0493727170927594,"Opc","S100A13"
"ZBTB7B3",0.0247304145280793,0.000892270761521261,0.0391193306538341,"Opc","ZBTB7B3"
"ADAM152",-0.0194273034366503,0.00118700993637221,0.0455912126265776,"Opc","ADAM152"
"FAM189B3",0.0134120284299728,0.00101363211419346,0.0420003821950578,"Opc","FAM189B3"
"IQGAP34",-0.0515077176623815,1.18977139119393e-06,0.0013363205705967,"Opc","IQGAP34"
"CD842",0.0340727647188965,0.00145219342850355,0.0493781979991169,"Opc","CD842"
"NIT13",-0.0123554000474759,0.00077379774715233,0.0361326448028151,"Opc","NIT13"
"ALDH9A13",-0.0134966932358669,0.000389761745128966,0.0255184997926962,"Opc","ALDH9A13"
"POGK3",0.0238980795899018,8.68206503928899e-05,0.012220644299787,"Opc","POGK3"
"CAMSAP23",0.00823609552869797,0.000585841917323536,0.0308316768216106,"Opc","CAMSAP23"
"ADORA14",0.0285685107611355,6.37624062271872e-05,0.0104747037217795,"Opc","ADORA14"
"PRELP3",0.0366968769183487,1.5202088679581e-05,0.0050556214425875,"Opc","PRELP3"
"TMCC24",0.0263912944471967,0.000391241529002297,0.0255184997926962,"Opc","TMCC24"
"SRP93",-0.019806760941679,0.000131356816669827,0.0157686555554117,"Opc","SRP93"
"PYCR23",-0.0109120577788686,0.000769889670685675,0.0360736964254268,"Opc","PYCR23"
"ITPKB3",0.0294167282306708,0.000493949590696549,0.0289055908547101,"Opc","ITPKB3"
"NUP1334",-0.00788811753043195,0.00148560380006525,0.0496475681712984,"Opc","NUP1334"
"AGT3",-0.0243091792801402,0.000150313274330799,0.0165449655947797,"Opc","AGT3"
"ARV13",-0.0159269509610378,0.00103174907688,0.0423286540193859,"Opc","ARV13"
"GPR137B3",-0.0154942738692672,0.000826902072444414,0.0373338071449655,"Opc","GPR137B3"
"CNST4",0.0139146603079592,0.000524268410955069,0.0297849990973849,"Opc","CNST4"
"NCOA13",0.00909796525483042,0.000687410147234146,0.0335943991309591,"Opc","NCOA13"
"CENPO4",0.022534906739903,0.00014496626826329,0.0162017628505734,"Opc","CENPO4"
"EFR3B4",-0.0117661792802704,4.59118064326201e-05,0.00907257218418515,"Opc","EFR3B4"
"HADHA3",-0.0117638549487031,9.11490267723348e-06,0.00386066435080719,"Opc","HADHA3"
"HADHB3",-0.015562531522396,5.93107303906581e-06,0.0031103915726024,"Opc","HADHB3"
"ADGRF33",-0.0412210447596515,2.79421597989282e-06,0.00190495674429193,"Opc","ADGRF33"
"PPM1G3",0.0119769382533299,0.000189183636853641,0.0176679375924616,"Opc","PPM1G3"
"DYNC2LI13",-0.021112688466487,0.000414390523837072,0.0260771976710586,"Opc","DYNC2LI13"
"KCNK124",0.0358424934972836,2.00231646060945e-05,0.00590128402955543,"Opc","KCNK124"
"PUS103",-0.0154389070933441,0.00142833146407828,0.0493727170927594,"Opc","PUS103"
"IL1RL24",-0.0244211357957323,0.000369586393148586,0.0253231681938742,"Opc","IL1RL24"
"NCK24",0.0180429944546026,9.21550013066517e-05,0.012565334428162,"Opc","NCK24"
"TTL4",0.0131975582946335,0.000712387702796553,0.0344017228706041,"Opc","TTL4"
"PSD43",0.0208102870129396,0.000375534083422212,0.0254450246239913,"Opc","PSD43"
"GYPC4",0.0202757329474919,0.000182108619070521,0.0174862747959616,"Opc","GYPC4"
"CYBRD11",-0.0237163824994608,0.000553849068238681,0.0307936220388848,"Opc","CYBRD11"
"NHEJ11",0.0262637802092465,0.000503994494703933,0.0293515385285775,"Opc","NHEJ11"
"SERPINE22",-0.0196015185445058,0.000575132803191517,0.0308316768216106,"Opc","SERPINE22"
"PPARG3",0.0202012417292141,0.000536874611793555,0.0302491129413435,"Opc","PPARG3"
"CRTAP3",0.0189108128594491,2.07703336940505e-05,0.00590128402955543,"Opc","CRTAP3"
"ZNF6213",0.0153740563512592,0.000181963902812953,0.0174862747959616,"Opc","ZNF6213"
"LTF4",0.0431331597924087,1.37819284625055e-05,0.00481837422016057,"Opc","LTF4"
"IP6K23",0.00756918293277486,0.000384769509467666,0.0255184997926962,"Opc","IP6K23"
"USP42",-0.00487443285326172,0.00063753757304892,0.0319589147372133,"Opc","USP42"
"HEMK12",-0.0147630950454976,0.000805150971349497,0.036716499981105,"Opc","HEMK12"
"SPCS13",-0.013972417296805,0.000703628023907085,0.0341671029608734,"Opc","SPCS13"
"SLC25A263",-0.0168386076238134,0.00019667196981082,0.0179483458653217,"Opc","SLC25A263"
"SUCLG23",-0.0174346300028398,0.000243562272245964,0.0196507194205546,"Opc","SUCLG23"
"MITF4",0.0140740906251748,9.98027424882485e-06,0.00388802969664934,"Opc","MITF4"
"ZDHHC233",-0.0122770401738825,0.000405104010557283,0.0259323623659557,"Opc","ZDHHC233"
"ACAD93",-0.0138042558017517,0.0003075847365778,0.0229175840614115,"Opc","ACAD93"
"MSL24",0.0100526236463701,0.000172372968570142,0.0170583865181063,"Opc","MSL24"
"PCCB3",-0.0141958146982395,0.000360143181674283,0.0251303011956981,"Opc","PCCB3"
"TFDP24",0.0155873489644627,2.04939512974653e-05,0.00590128402955543,"Opc","TFDP24"
"P2RY123",-0.0558114554854958,0.000442125611215552,0.0269326599319866,"Opc","P2RY123"
"NDUFB53",-0.0132583860134705,0.000426438927909811,0.0266303399722241,"Opc","NDUFB53"
"DNAJC194",-0.0176916158000111,2.41770840367986e-06,0.00183141411578749,"Opc","DNAJC194"
"C3orf703",-0.016808176348043,0.000907721529584544,0.0395424378782277,"Opc","C3orf703"
"EHHADH4",-0.0250762697962725,8.2366874717529e-06,0.00374357445591169,"Opc","EHHADH4"
"SST4",-0.0783668424812477,2.78404819537958e-07,0.00059032159790581,"Opc","SST4"
"TADA2B4",0.00925714380247467,0.00068092143176505,0.0333969918061743,"Opc","TADA2B4"
"HS3ST13",0.0164004743093376,0.000598937841974183,0.0311699140279312,"Opc","HS3ST13"
"CCDC1493",0.0107608406290085,0.000957617811154696,0.0405500585561934,"Opc","CCDC1493"
"OCIAD13",-0.0131282103941306,0.00104719841630286,0.0423286540193859,"Opc","OCIAD13"
"HOPX4",-0.0260351869271092,3.32179559807646e-06,0.00210917493205176,"Opc","HOPX4"
"COX183",-0.0169913507085995,0.000263502626982378,0.0210926654876468,"Opc","COX183"
"BMPR1B3",-0.0168027596437512,0.000676462646802725,0.0333467373185556,"Opc","BMPR1B3"
"NPNT4",0.0420547118893539,1.05355401565922e-07,0.000449523067286834,"Opc","NPNT4"
"NUDT63",-0.0115076022527294,0.00105165166849729,0.0423286540193859,"Opc","NUDT63"
"PLK43",-0.0331160494770173,0.00137977569918607,0.0489672006683672,"Opc","PLK43"
"ARHGAP104",0.0138584969942404,0.00107266612706181,0.0430170665955524,"Opc","ARHGAP104"
"DCHS24",-0.0430772169583813,6.17729805304714e-09,7.85542912828375e-05,"Opc","DCHS24"
"LRAT4",-0.0292222841023677,0.000387992908506766,0.0255184997926962,"Opc","LRAT4"
"ETFDH4",-0.00889502053290148,0.000987358834121345,0.0414235006253678,"Opc","ETFDH4"
"FAM218A3",-0.0384569759685588,2.11632366636326e-05,0.00590128402955543,"Opc","FAM218A3"
"DDX604",-0.0224968092623428,0.000505875434852638,0.0293515385285775,"Opc","DDX604"
"LRP2BP3",-0.0174071740483202,8.63178912802839e-05,0.012220644299787,"Opc","LRP2BP3"
"ADAMTS164",0.028427463252988,0.000383894754172248,0.0255184997926962,"Opc","ADAMTS164"
"CDH61",0.0202385246540588,0.00115822608701527,0.0449909567153425,"Opc","CDH61"
"DNAJC214",0.00992737058740811,0.000240912701932259,0.0195985415950921,"Opc","DNAJC214"
"NIM1K4",0.0104135548925108,3.87080106573102e-05,0.00842695785003378,"Opc","NIM1K4"
"FGF103",0.0332720556294885,0.00142734510424891,0.0493727170927594,"Opc","FGF103"
"MCCC23",-0.0131196784948999,0.000279938763422274,0.0220046183604712,"Opc","MCCC23"
"F2R1",-0.0337980967572122,0.00140288926094989,0.0492999873016796,"Opc","F2R1"
"ALDH7A12",-0.0145343240934421,0.000153856924055727,0.0165449655947797,"Opc","ALDH7A12"
"JADE24",0.0191905433095778,0.00135325399079998,0.0488270508868652,"Opc","JADE24"
"TXNDC152",-0.0133925673680215,0.000737135757195474,0.0350203695099661,"Opc","TXNDC152"
"SLC25A484",0.0385098213505755,0.000232760455614447,0.0193517610506279,"Opc","SLC25A484"
"FAM13B4",0.0143699865048665,0.000568795122459863,0.0308316768216106,"Opc","FAM13B4"
"PROB13",0.0236175734466166,0.00120038716156665,0.0458467197421883,"Opc","PROB13"
"PURA1",0.0124228444129866,0.00145922206229117,0.0494390887865989,"Opc","PURA1"
"PCYOX1L2",-0.0244779692853232,0.0014303060690605,0.0493727170927594,"Opc","PCYOX1L2"
"CCDC694",0.0250920229044431,5.88419789959644e-05,0.0101399059884481,"Opc","CCDC694"
"GLRA14",0.0373399899377531,0.000159895606339274,0.0166759926422758,"Opc","GLRA14"
"SAP30L4",0.0161561309511811,0.00014104565131479,0.016026312130643,"Opc","SAP30L4"
"UBTD22",0.0126128455996817,0.00135419303949074,0.0488270508868652,"Opc","UBTD22"
"SH3PXD2B3",0.0178555557822451,0.000929371420980892,0.0398489915882845,"Opc","SH3PXD2B3"
"ADAMTS24",0.0684443932584569,1.15224482996461e-08,7.85542912828375e-05,"Opc","ADAMTS24"
"RNF1304",0.0116651016965719,8.06296420671331e-05,0.012091222125992,"Opc","RNF1304"
"TUBB2B4",-0.014581712897777,0.000740351937329875,0.0350510370329613,"Opc","TUBB2B4"
"TMEM14B4",-0.0147717402433161,0.000107228225278992,0.013924350968372,"Opc","TMEM14B4"
"DEK4",0.011203266861175,0.000333149664627261,0.0240343686623952,"Opc","DEK4"
"NRSN12",-0.0147167650704922,0.00109175658982152,0.0433997116682694,"Opc","NRSN12"
"ALDH5A14",-0.0146287902781896,8.71091822275498e-05,0.012220644299787,"Opc","ALDH5A14"
"LY6G5C4",0.0207621144043872,0.000358500336302192,0.0251303011956981,"Opc","LY6G5C4"
"DDAH23",0.0250780616631321,0.000266591422489559,0.0211335700328206,"Opc","DDAH23"
"C24",-0.0192958664314505,0.000401747937984479,0.0258388355397093,"Opc","C24"
"DAXX3",0.0201102788907352,0.000183999804018956,0.0175443169776116,"Opc","DAXX3"
"NUDT34",0.0146825622415765,0.00043031113080939,0.0266695103117547,"Opc","NUDT34"
"FANCE4",0.0178701606746721,8.06968253366533e-05,0.012091222125992,"Opc","FANCE4"
"TAF84",0.0126233910226041,4.87083012399328e-05,0.00935405193530259,"Opc","TAF84"
"GNMT4",0.0422493502071946,0.000415016640602839,0.0260771976710586,"Opc","GNMT4"
"GSTA42",-0.0137778121280814,0.000159511747181845,0.0166759926422758,"Opc","GSTA42"
"MLIP4",-0.0336476176320808,4.37924810000472e-05,0.0089120966930693,"Opc","MLIP4"
"BCKDHB4",-0.0320286685935525,1.64841608832722e-07,0.000449523067286834,"Opc","BCKDHB4"
"PRSS354",-0.0621167264159417,4.2095891668199e-07,0.000637752758773214,"Opc","PRSS354"
"ORC33",-0.0183021285635117,0.000676956723596863,0.0333467373185556,"Opc","ORC33"
"MOXD13",-0.0394667025110094,5.1445864192808e-05,0.00947924808471537,"Opc","MOXD13"
"PEX71",-0.029837777641768,0.00144719209405609,0.0493781979991169,"Opc","PEX71"
"AIG14",-0.0142782109492003,0.00043487018453331,0.0267494836838472,"Opc","AIG14"
"SASH14",0.0172732751971125,0.000315733156027452,0.0233968564262734,"Opc","SASH14"
"C7orf263",0.011131833184999,0.00048808547118058,0.0287498690933413,"Opc","C7orf263"
"ZNF8534",0.0292607485289311,0.000412517462779792,0.0260771976710586,"Opc","ZNF8534"
"LSM54",-0.0124685601102517,0.000203793535201725,0.0181616003429772,"Opc","LSM54"
"SUGCT4",-0.0193859677132107,0.00013199697043772,0.0157686555554117,"Opc","SUGCT4"
"TMED43",-0.00918660518141667,0.00120038716156665,0.0458467197421883,"Opc","TMED43"
"COBL4",0.0164617761392414,0.00143723702032305,0.0493781979991169,"Opc","COBL4"
"BAZ1B4",0.0121256545831496,6.19582830337754e-05,0.0103024535264089,"Opc","BAZ1B4"
"CLIP23",0.0449987336034834,1.21841704484206e-05,0.00437187273853196,"Opc","CLIP23"
"SRI2",-0.0170948459700613,0.000589307851077864,0.0308316768216106,"Opc","SRI2"
"PON21",-0.0169892977668171,0.00138264556342658,0.0489672006683672,"Opc","PON21"
